Time,Pelvis_X,Pelvis_Y,Pelvis_Z,HipL_X,HipL_Y,HipL_Z,HipR_X,HipR_Y,HipR_Z,KneeL_X,KneeL_Y,KneeL_Z,KneeR_X,KneeR_Y,KneeR_Z,AnkleL_X,AnkleL_Y,AnkleL_Z,AnkleR_X,AnkleR_Y,AnkleR_Z,FootL_X,FootL_Y,FootL_Z,FootR_X,FootR_Y,FootR_Z,Neck_X,NeckY,NeckZ,Spin_Chest_X,Spin_Chest_Y,Spin_Chest_Z,Navel_X,Navel_Y,Navel_Z,Head_X,Head_Y,Head_Z,ClavicleL_X,ClavicleL_Y,ClavicleL_Z,ClavicleR_X,ClavicleR_Y,ClavicleR_Z,ShoulderL_X,ShoulderL_Y,ShoulderL_Z,ShoulderR_X,ShoulderR_Y,ShoulderR_Z,ElbowL_X,ElbowL_Y,ElbowL_Z,ElbowR_X,ElbowR_Y,ElbowR_Z,WristL_X,WristL_Y,WristL_Z,WristR_X,WristR_Y,WristR_Z
0.561,937.804992675781,-192.342208862305,2182.71435546875,938.424743652344,-166.963485717773,2100.48217773438,937.24609375,-215.227310180664,2256.86694335938,819.494812011719,169.762756347656,2223.9541015625,865.273010253906,135.513214111328,2376.31616210938,774.332153320313,504.805389404297,2350.8759765625,901.490356445313,484.748046875,2475.73266601563,620.512390136719,589.051940917969,2373.39477539063,773.453186035156,570.125427246094,2528.486328125,899.445007324219,-682.777709960938,2074.01196289063,915.896728515625,-479.498321533203,2093.9267578125,941.21044921875,-353.215759277344,2133.09106445313,881.919372558594,-756.785461425781,2061.35864257813,916.505798339844,-647.853881835938,2048.92260742188,889.65283203125,-650.744873046875,2106.412109375,954.827514648438,-594.868713378906,1930.90222167969,843.945617675781,-607.405212402344,2213.36865234375,952.639770507813,-335.214813232422,1955.49047851563,805.579650878906,-345.105346679688,2194.533203125,890.7509765625,-125.351890563965,1962.55981445313,739.43603515625,-156.554428100586,2098.52685546875
0.594,883.196960449219,-191.262481689453,2200.18627929688,887.564086914063,-165.069580078125,2117.9072265625,879.258911132813,-214.881774902344,2274.380859375,776.211853027344,179.628463745117,2231.380859375,843.372619628906,136.090728759766,2413.35131835938,776.513427734375,517.588012695313,2363.24975585938,941.471984863281,471.465942382813,2524.20922851563,620.518920898438,602.544982910156,2364.58032226563,819.529663085938,565.032043457031,2579.75708007813,870.055541992188,-683.792236328125,2085.82348632813,868.3095703125,-479.114227294922,2107.7607421875,890.8740234375,-352.406097412109,2149.294921875,859.391540527344,-759.235778808594,2071.90161132813,885.239074707031,-647.142028808594,2061.61181640625,856.113830566406,-652.875366210938,2118.09692382813,922.484924316406,-585.831481933594,1946.60498046875,807.408325195313,-610.806884765625,2224.90234375,924.4130859375,-324.367889404297,1963.65173339844,784.621887207031,-346.418670654297,2195.58374023438,863.578186035156,-113.032279968262,1964.84594726563,740.610046386719,-144.378814697266,2112.87890625
0.627,814.339416503906,-188.498779296875,2149.95947265625,826.781860351563,-179.452362060547,2062.90234375,803.119506835938,-196.656326293945,2228.462890625,864.57080078125,206.832077026367,2066.70190429688,725.092041015625,176.619430541992,2298.54052734375,929.864501953125,571.760986328125,2079.60717773438,678.819641113281,543.022705078125,2362.73364257813,798.442932128906,696.593200683594,2067.9111328125,537.932250976563,632.223693847656,2373.73852539063,807.909912109375,-707.058044433594,2126.05493164063,808.946960449219,-496.753265380859,2117.15698242188,824.863708496094,-360.376007080078,2133.60327148438,795.374084472656,-785.248596191406,2124.7373046875,820.647155761719,-673.935791015625,2094.44677734375,797.455810546875,-670.665588378906,2155.34619140625,843.212768554688,-624.375061035156,1966.99267578125,758.513244628906,-612.20166015625,2261.75756835938,843.058654785156,-356.578552246094,1975.42065429688,649.413635253906,-368.787780761719,2203.66430664063,787.057067871094,-138.79426574707,1977.05981445313,514.612731933594,-217.773254394531,2099.35424804688
0.66,754.871154785156,-188.254287719727,2140.15209960938,779.838256835938,-184.211532592773,2054.36254882813,732.357177734375,-191.899795532227,2217.5126953125,857.817810058594,200.297988891602,2037.748046875,691.552795410156,189.239959716797,2300.82006835938,1086.6572265625,488.112854003906,2112.82885742188,681.83251953125,560.450805664063,2377.81860351563,1014.73071289063,657.142639160156,2107.96997070313,534.31298828125,642.659484863281,2369.80102539063,773.479736328125,-714.872009277344,2142.44091796875,773.178527832031,-502.238403320313,2130.68408203125,770.910827636719,-362.479797363281,2136.61010742188,761.284851074219,-794.064819335938,2142.17236328125,786.056091308594,-681.700317382813,2109.99047851563,762.768920898438,-677.73876953125,2171.63037109375,803.188781738281,-627.664855957031,1981.7373046875,700.3720703125,-616.063537597656,2266.19995117188,816.494201660156,-356.96728515625,1986.38305664063,617.2060546875,-352.785339355469,2259.11206054688,744.106872558594,-141.365341186523,1980.45861816406,466.364349365234,-197.845031738281,2179.625
0.693,749.701721191406,-215.310241699219,2264.52709960938,761.360473632813,-195.372161865234,2174.90600585938,739.188537597656,-233.289291381836,2345.34228515625,585.953125,169.876098632813,2144.28198242188,581.286743164063,127.795143127441,2442.51049804688,677.372680664063,505.900329589844,2316.1376953125,719.884460449219,472.713714599609,2568.2705078125,586.484802246094,660.487854003906,2379.373046875,631.673156738281,616.734375,2613.91284179688,720.744873046875,-748.228637695313,2150.61108398438,742.328308105469,-533.039184570313,2192.88256835938,742.586364746094,-391.735443115234,2224.35205078125,699.276123046875,-826.501220703125,2133.67236328125,729.170471191406,-706.911926269531,2124.21044921875,721.571411132813,-718.66259765625,2191.0673828125,729.008605957031,-637.026489257813,1997.05297851563,704.34033203125,-710.565002441406,2323.18579101563,756.995971679688,-359.231872558594,1970.2236328125,636.779724121094,-487.935394287109,2489.16625976563,661.245727539063,-146.274765014648,2000.24792480469,452.973876953125,-336.490356445313,2478.57885742188
0.726,725.320251464844,-224.475296020508,2272.04370117188,737.646301269531,-206.329315185547,2181.83520507813,714.205383300781,-240.838333129883,2353.388671875,596.5732421875,175.39631652832,2158.92431640625,685.546264648438,161.618896484375,2298.70458984375,670.377197265625,517.407470703125,2330.17114257813,931.831176757813,462.136810302734,2235.56884765625,566.6298828125,667.171203613281,2386.64501953125,929.533447265625,632.628479003906,2194.04174804688,699.485229492188,-762.380432128906,2173.71240234375,714.977600097656,-544.297546386719,2206.29638671875,714.127990722656,-401.913055419922,2234.82177734375,680.23974609375,-842.113830566406,2159.9482421875,707.670104980469,-722.03466796875,2145.50366210938,698.547973632813,-730.831481933594,2212.84033203125,709.958068847656,-656.864807128906,2015.38134765625,665.222839355469,-717.751281738281,2341.86376953125,721.405090332031,-376.644653320313,1992.82177734375,631.835754394531,-473.803863525391,2488.70361328125,617.984191894531,-165.464431762695,2014.56518554688,500.406677246094,-275.063354492188,2509.07885742188
0.759,596.962524414063,-238.834045410156,2189.28198242188,609.279052734375,-230.430572509766,2105.93212890625,585.856140136719,-246.411819458008,2264.44189453125,630.2734375,138.01008605957,2150.80590820313,568.345764160156,121.491027832031,2311.83935546875,780.037658691406,451.60498046875,2224.6708984375,627.919250488281,474.299072265625,2341.40771484375,719.548583984375,614.546813964844,2217.24926757813,550.182312011719,611.763427734375,2367.46362304688,610.5283203125,-736.1875,2150.57861328125,616.443786621094,-535.008605957031,2162.2998046875,604.476806640625,-403.605804443359,2173.77978515625,596.200439453125,-810.338256835938,2143.47509765625,619.426879882813,-701.693420410156,2122.2470703125,605.506896972656,-704.275146484375,2183.11474609375,648.63671875,-646.246520996094,2005.22424316406,567.008605957031,-664.794311523438,2292.07836914063,626.81494140625,-390.561065673828,2004.85632324219,498.413208007813,-422.102874755859,2361.08642578125,548.559387207031,-190.59700012207,2021.55041503906,442.079467773438,-219.626693725586,2419.396484375
0.792,543.691772460938,-219.473052978516,2182.71997070313,572.525207519531,-209.252380371094,2101.18212890625,517.691345214844,-228.689483642578,2256.24609375,572.23193359375,171.717849731445,2133.7333984375,508.298156738281,149.19694519043,2310.99194335938,680.150512695313,500.841125488281,2250.18432617188,641.562133789063,487.631011962891,2374.68286132813,583.674438476563,640.553344726563,2193.72436523438,540.364135742188,617.381652832031,2369.76684570313,575.473693847656,-730.484130859375,2144.56689453125,557.511108398438,-523.964660644531,2149.43920898438,551.527954101563,-388.685577392578,2164.28051757813,570.208129882813,-808.064453125,2138.2021484375,584.814697265625,-694.874877929688,2115.6484375,562.10205078125,-697.695007324219,2175.71020507813,638.473999023438,-645.744689941406,2000.11401367188,513.520812988281,-661.645080566406,2285.787109375,602.841430664063,-384.809722900391,2017.55383300781,456.545837402344,-403.186279296875,2333.47900390625,512.051330566406,-182.748397827148,2018.01611328125,409.887176513672,-187.538650512695,2373.98974609375
0.825,507.444396972656,-231.84635925293,2200.85864257813,544.5390625,-221.680099487305,2121.87329101563,473.994506835938,-241.013732910156,2272.0830078125,475.755462646484,155.161972045898,2166.99853515625,402.765106201172,134.829223632813,2318.189453125,490.176727294922,508.429290771484,2271.30322265625,523.44140625,471.711059570313,2421.6640625,365.771423339844,625.199462890625,2212.416015625,422.526550292969,603.435546875,2415.07543945313,526.475891113281,-748.032775878906,2159.71484375,521.925659179688,-539.073486328125,2168.1162109375,516.163208007813,-402.582458496094,2182.97778320313,516.087829589844,-825.666870117188,2152.00952148438,538.184875488281,-712.317138671875,2131.12280273438,515.191772460938,-714.677795410156,2191.70239257813,573.095336914063,-653.556335449219,2011.5458984375,481.596313476563,-677.848510742188,2308.1923828125,549.885314941406,-388.408874511719,2018.47387695313,460.214752197266,-430.724548339844,2418.056640625,477.89306640625,-176.857940673828,2019.43969726563,405.034240722656,-219.364334106445,2477.14868164063
0.858,468.791320800781,-205.896347045898,2177.1142578125,499.446502685547,-203.471267700195,2091.9208984375,441.148162841797,-208.083160400391,2253.93701171875,429.516021728516,176.928695678711,2184.34448242188,396.116668701172,180.909927368164,2320.66674804688,388.649536132813,541.48876953125,2283.63842773438,525.877258300781,532.217590332031,2405.71508789063,236.945922851563,615.603088378906,2205.3935546875,404.375183105469,652.453857421875,2415.4072265625,483.161804199219,-739.983459472656,2171.6962890625,474.101470947266,-524.524230957031,2169.95532226563,476.124664306641,-382.943572998047,2174.71337890625,474.886138916016,-820.492980957031,2165.88842773438,498.805541992188,-704.191162109375,2142.63256835938,466.399230957031,-704.487976074219,2201.09912109375,552.116516113281,-649.956420898438,2022.71533203125,405.619995117188,-663.197509765625,2309.10815429688,537.392272949219,-375.982482910156,2031.13415527344,379.606048583984,-402.6640625,2407.45947265625,429.794036865234,-174.643020629883,2000.08410644531,300.732940673828,-183.252029418945,2415.7529296875
