Time,Pelvis_X,Pelvis_Y,Pelvis_Z,HipL_X,HipL_Y,HipL_Z,HipR_X,HipR_Y,HipR_Z,KneeL_X,KneeL_Y,KneeL_Z,KneeR_X,KneeR_Y,KneeR_Z,AnkleL_X,AnkleL_Y,AnkleL_Z,AnkleR_X,AnkleR_Y,AnkleR_Z,FootL_X,FootL_Y,FootL_Z,FootR_X,FootR_Y,FootR_Z,Neck_X,NeckY,NeckZ,Spin_Chest_X,Spin_Chest_Y,Spin_Chest_Z,Navel_X,Navel_Y,Navel_Z,Head_X,Head_Y,Head_Z,ClavicleL_X,ClavicleL_Y,ClavicleL_Z,ClavicleR_X,ClavicleR_Y,ClavicleR_Z,ShoulderL_X,ShoulderL_Y,ShoulderL_Z,ShoulderR_X,ShoulderR_Y,ShoulderR_Z,ElbowL_X,ElbowL_Y,ElbowL_Z,ElbowR_X,ElbowR_Y,ElbowR_Z,WristL_X,WristL_Y,WristL_Z,WristR_X,WristR_Y,WristR_Z
0.429,1255.93811035156,-144.187210083008,2218.28149414063,1294.1669921875,-136.579406738281,2146.669921875,1221.46520996094,-151.047500610352,2282.85693359375,1210.99230957031,206.590972900391,2205.47900390625,1092.78771972656,181.569046020508,2308.83911132813,1336.91223144531,501.614227294922,2324.40673828125,1011.41430664063,515.385314941406,2347.03247070313,1243.28332519531,639.284912109375,2305.93041992188,865.784057617188,558.101684570313,2320.18823242188,1219.59497070313,-619.875549316406,2156.86645507813,1232.32800292969,-427.073791503906,2175.62451171875,1243.29272460938,-301.471252441406,2194.82153320313,1203.34741210938,-690.36767578125,2146.76342773438,1230.6826171875,-586.086608886719,2131.2490234375,1214.54553222656,-590.110046386719,2189.080078125,1247.7099609375,-547.510986328125,2010.57958984375,1180.43041992188,-568.991088867188,2299.61669921875,1234.77954101563,-301.799957275391,1987.85131835938,1225.62927246094,-323.471496582031,2332.28149414063,1091.34387207031,-152.324844360352,1978.11352539063,1122.33142089844,-146.062210083008,2287.97875976563
0.462,1219.42785644531,-139.492141723633,2236.34399414063,1256.2568359375,-128.539413452148,2164.1689453125,1186.21752929688,-149.368698120117,2301.427734375,1099.83666992188,184.515533447266,2244.20190429688,1046.36547851563,180.336318969727,2319.72241210938,1129.9296875,507.387512207031,2356.25708007813,958.066833496094,513.898864746094,2353.44506835938,1007.99749755859,620.7978515625,2334.07055664063,813.135437011719,561.095153808594,2327.81567382813,1193.10864257813,-615.799621582031,2167.9248046875,1214.90319824219,-423.708068847656,2190.90502929688,1215.45239257813,-297.301025390625,2210.36791992188,1173.46362304688,-685.439025878906,2156.51611328125,1205.21643066406,-581.835266113281,2142.79077148438,1190.03771972656,-586.535339355469,2201.00830078125,1213.51745605469,-540.579040527344,2021.70544433594,1153.92846679688,-565.27783203125,2311.24267578125,1177.30688476563,-298.428802490234,1983.50537109375,1197.21899414063,-325.023559570313,2375.71313476563,1025.15856933594,-156.679718017578,1987.46936035156,1080.50341796875,-166.847412109375,2300.09887695313
0.495,1200.33801269531,-138.670379638672,2232.01977539063,1238.70092773438,-129.741500854492,2159.953125,1165.74438476563,-146.721939086914,2297.00512695313,1081.06701660156,179.774383544922,2256.76391601563,1022.10485839844,182.482162475586,2324.08911132813,1147.66003417969,493.062255859375,2383.92602539063,931.210998535156,515.803649902344,2367.6875,1035.91137695313,619.492065429688,2384.18212890625,785.998229980469,563.410705566406,2340.32836914063,1177.0341796875,-618.351928710938,2170.0009765625,1196.50891113281,-425.3203125,2194.46606445313,1196.34899902344,-297.820159912109,2210.17797851563,1158.18249511719,-688.456237792969,2158.025390625,1188.80224609375,-583.912353515625,2145.01147460938,1173.54663085938,-589.233032226563,2203.43286132813,1194.90832519531,-540.75537109375,2023.85522460938,1140.71923828125,-573.572631835938,2316.16284179688,1151.44006347656,-298.587860107422,1986.19677734375,1167.46948242188,-332.650360107422,2390.72827148438,995.818725585938,-159.229904174805,1988.01892089844,1063.9775390625,-174.690322875977,2295.37670898438
0.528,1163.55981445313,-133.191024780273,2221.2451171875,1203.2744140625,-127.488418579102,2150.53784179688,1127.74743652344,-138.333312988281,2285.0048828125,1076.33898925781,189.246841430664,2255.2783203125,988.772766113281,188.254821777344,2319.013671875,1156.7880859375,495.552703857422,2382.04174804688,928.00146484375,522.607482910156,2376.81079101563,1056.15991210938,628.131103515625,2396.05224609375,793.200744628906,596.0400390625,2369.5234375,1124.18835449219,-607.022521972656,2162.1171875,1151.12573242188,-417.574035644531,2191.32543945313,1155.68408203125,-291.132263183594,2204.08349609375,1102.80102539063,-675.257629394531,2148.29565429688,1137.6142578125,-572.86572265625,2138.39208984375,1121.47387695313,-578.888305664063,2195.8671875,1146.87622070313,-522.353698730469,2021.73974609375,1086.17431640625,-562.873474121094,2306.529296875,1090.41284179688,-284.046478271484,1994.76599121094,1111.193359375,-328.353179931641,2392.54663085938,929.858581542969,-153.949172973633,2002.55749511719,1014.73797607422,-177.828125,2283.4970703125
0.561,1122.38684082031,-129.477905273438,2220.49658203125,1166.06640625,-124.309783935547,2152.99462890625,1082.9990234375,-134.138229370117,2281.3662109375,1171.27575683594,226.757858276367,2196.02294921875,967.628967285156,197.211685180664,2323.25708007813,1256.47521972656,533.354309082031,2310.1455078125,912.44384765625,529.640319824219,2379.35693359375,1179.40368652344,678.723815917969,2292.025390625,784.749694824219,612.59228515625,2376.5810546875,1094.56335449219,-601.429809570313,2172.36499023438,1111.57849121094,-411.356811523438,2191.92138671875,1112.77014160156,-285.767364501953,2202.30786132813,1076.79077148438,-670.670288085938,2162.38745117188,1105.35412597656,-568.057556152344,2146.95751953125,1091.21252441406,-572.186706542969,2204.56640625,1113.21813964844,-518.052795410156,2031.23229980469,1064.59387207031,-553.018127441406,2316.04223632813,1063.77307128906,-281.866546630859,1993.92053222656,1074.87902832031,-312.680236816406,2379.52514648438,905.49755859375,-151.681732177734,1993.58752441406,941.803039550781,-177.748687744141,2294.9462890625
0.594,1090.41723632813,-129.493438720703,2214.77001953125,1144.21154785156,-125.31608581543,2154.86181640625,1041.90856933594,-133.260360717773,2268.7919921875,1170.42272949219,226.794448852539,2180.04370117188,948.183715820313,203.593597412109,2321.5029296875,1274.55163574219,521.120910644531,2310.328125,886.734313964844,535.087158203125,2378.083984375,1227.23120117188,678.032531738281,2286.271484375,767.752990722656,630.191955566406,2373.02001953125,1068.40209960938,-602.368286132813,2167.27758789063,1076.87573242188,-411.230743408203,2182.96508789063,1081.96789550781,-285.926147460938,2196.27490234375,1054.02368164063,-672.507080078125,2157.74926757813,1080.10852050781,-569.215637207031,2141.93627929688,1061.28564453125,-572.476379394531,2198.29077148438,1092.58276367188,-521.953308105469,2025.36987304688,1020.86041259766,-542.4599609375,2303.10791015625,1043.81896972656,-283.295806884766,2006.14904785156,1048.84924316406,-295.680450439453,2320.47729492188,899.102172851563,-138.209609985352,2014.23449707031,912.533081054688,-174.873672485352,2220.70971679688
0.627,1029.67163085938,-133.985488891602,2218.98803710938,1087.814453125,-129.914169311523,2161.46142578125,977.241760253906,-137.656799316406,2270.86206054688,1154.04833984375,223.096405029297,2144.89428710938,915.198181152344,211.654769897461,2326.82446289063,1286.83666992188,498.080871582031,2302.45776367188,883.983703613281,552.038391113281,2387.95825195313,1262.001953125,660.48828125,2266.17163085938,763.248107910156,644.358764648438,2358.5673828125,1014.42590332031,-615.190795898438,2178.85791015625,1019.51989746094,-420.505096435547,2188.44970703125,1023.32568359375,-293.112274169922,2201.31201171875,1001.17565917969,-686.955993652344,2171.330078125,1026.16735839844,-582.184692382813,2152.19995117188,1006.17919921875,-583.933776855469,2209.21313476563,1039.32507324219,-534.559265136719,2033.69860839844,950.465759277344,-548.143005371094,2307.01782226563,993.009216308594,-291.186981201172,2018.74951171875,963.125854492188,-297.640777587891,2274.77172851563,862.742919921875,-131.303909301758,2048.08618164063,843.711975097656,-154.273651123047,2176.36303710938
0.66,990.814758300781,-134.571182250977,2226.50708007813,1051.55151367188,-129.068664550781,2172.1083984375,936.045776367188,-139.533050537109,2275.56079101563,1103.48950195313,225.771621704102,2160.78100585938,895.377990722656,211.899002075195,2333.025390625,1232.23840332031,496.526550292969,2327.2060546875,882.468078613281,552.209411621094,2396.98510742188,1213.89538574219,658.577453613281,2287.27734375,766.274353027344,648.064086914063,2362.71118164063,977.560546875,-613.435852050781,2175.017578125,980.61328125,-419.208282470703,2186.32543945313,982.825988769531,-292.318145751953,2201.63134765625,965.346435546875,-685.080078125,2166.19091796875,990.607849121094,-580.209045410156,2149.41381835938,967.295166015625,-582.54248046875,2204.99169921875,1013.34893798828,-538.137939453125,2030.55310058594,907.781860351563,-547.474853515625,2300.4951171875,966.315795898438,-295.217681884766,2019.64953613281,918.797546386719,-296.610473632813,2275.3974609375,847.016662597656,-127.595825195313,2049.34423828125,807.233032226563,-146.443710327148,2178.88134765625
0.693,927.344421386719,-134.746429443359,2231.27124023438,988.262512207031,-130.166870117188,2178.13793945313,872.411926269531,-138.876022338867,2279.18383789063,984.968017578125,225.212265014648,2170.69213867188,855.006713867188,211.114135742188,2336.56591796875,1206.27819824219,448.891052246094,2298.75659179688,875.522155761719,547.182189941406,2403.56787109375,1229.03894042969,609.327209472656,2261.1669921875,770.803405761719,651.152221679688,2362.9794921875,913.348388671875,-607.314208984375,2170.13842773438,907.318481445313,-415.142456054688,2184.14379882813,917.401489257813,-290.880859375,2206.41430664063,905.050720214844,-678.565551757813,2159.39526367188,927.091430664063,-573.471435546875,2146.474609375,899.307800292969,-577.655090332031,2199.21215820313,987.130187988281,-532.351440429688,2042.47265625,841.345764160156,-554.572692871094,2297.92138671875,925.832153320313,-295.019622802734,2031.2998046875,913.673767089844,-321.704559326172,2353.1435546875,803.749816894531,-130.391830444336,2051.47241210938,823.859130859375,-144.56330871582,2289.517578125
0.726,882.123779296875,-156.053573608398,2227.89184570313,934.705932617188,-145.684814453125,2171.2802734375,834.708129882813,-165.403549194336,2278.94091796875,964.541381835938,194.731719970703,2190.64697265625,786.326049804688,171.440399169922,2311.98583984375,1133.64318847656,455.250823974609,2293.27026367188,835.32958984375,491.783752441406,2377.09301757813,1127.87817382813,614.031982421875,2273.05029296875,760.37255859375,613.947448730469,2342.8427734375,885.279235839844,-611.796875,2168.4365234375,887.793823242188,-426.815673828125,2183.56640625,887.085815429688,-306.758239746094,2204.89819335938,874.002807617188,-679.910400390625,2157.90747070313,898.919555664063,-579.577087402344,2145.373046875,874.1298828125,-582.965759277344,2197.18408203125,932.860900878906,-530.115112304688,2038.88916015625,815.538696289063,-548.578674316406,2286.77465820313,907.704284667969,-295.241058349609,2034.34375,862.656555175781,-319.887420654297,2345.3544921875,796.941772460938,-130.998306274414,2043.13610839844,798.93017578125,-139.46794128418,2284.4375
