Time,Pelvis_X,Pelvis_Y,Pelvis_Z,HipL_X,HipL_Y,HipL_Z,HipR_X,HipR_Y,HipR_Z,KneeL_X,KneeL_Y,KneeL_Z,KneeR_X,KneeR_Y,KneeR_Z,AnkleL_X,AnkleL_Y,AnkleL_Z,AnkleR_X,AnkleR_Y,AnkleR_Z,FootL_X,FootL_Y,FootL_Z,FootR_X,FootR_Y,FootR_Z,Neck_X,NeckY,NeckZ,Spin_Chest_X,Spin_Chest_Y,Spin_Chest_Z,Navel_X,Navel_Y,Navel_Z,Head_X,Head_Y,Head_Z,ClavicleL_X,ClavicleL_Y,ClavicleL_Z,ClavicleR_X,ClavicleR_Y,ClavicleR_Z,ShoulderL_X,ShoulderL_Y,ShoulderL_Z,ShoulderR_X,ShoulderR_Y,ShoulderR_Z,ElbowL_X,ElbowL_Y,ElbowL_Z,ElbowR_X,ElbowR_Y,ElbowR_Z,WristL_X,WristL_Y,WristL_Z,WristR_X,WristR_Y,WristR_Z
0.726,620.844421386719,-114.734474182129,2191.68408203125,638.229858398438,-100.531135559082,2111.60229492188,605.167236328125,-127.54224395752,2263.89721679688,462.602996826172,218.477722167969,2138.54931640625,446.997161865234,199.166763305664,2299.87231445313,428.537872314453,557.998168945313,2211.68481445313,581.861389160156,514.6552734375,2381.3447265625,291.927307128906,647.6279296875,2161.65747070313,490.771301269531,641.288269042969,2400.919921875,593.233459472656,-598.078308105469,2113.04248046875,609.4453125,-402.326812744141,2138.20166015625,617.738342285156,-274.815093994141,2162.61767578125,575.443603515625,-669.368591308594,2100.68432617188,604.750305175781,-562.971740722656,2087.8701171875,588.943298339844,-568.699401855469,2146.90551757813,626.900024414063,-514.178833007813,1968.99963378906,564.088623046875,-558.150695800781,2263.78051757813,668.005676269531,-266.163177490234,1987.21203613281,576.617126464844,-325.017700195313,2370.79370117188,640.665161132813,-57.4170341491699,2008.01489257813,492.566284179688,-127.999900817871,2366.93286132813
0.759,573.307922363281,-116.251098632813,2183.44604492188,588.645568847656,-103.395538330078,2105.890625,559.477294921875,-127.84351348877,2253.38110351563,419.451080322266,203.5400390625,2134.69580078125,434.053436279297,195.142379760742,2311.25048828125,345.986328125,525.387390136719,2197.6796875,567.109924316406,494.644989013672,2400.31665039063,202.580856323242,589.898681640625,2149.1630859375,475.860473632813,612.577514648438,2426.56860351563,539.376098632813,-580.200744628906,2100.35864257813,555.653930664063,-393.197845458984,2134.04809570313,567.657104492188,-270.571685791016,2156.74829101563,522.141967773438,-648.035705566406,2084.5400390625,551.786193847656,-545.423400878906,2078.21557617188,534.126647949219,-553.412475585938,2134.06225585938,583.035095214844,-488.820983886719,1970.56811523438,508.341735839844,-544.0673828125,2246.28076171875,638.907287597656,-253.673202514648,1993.119140625,512.226684570313,-329.919464111328,2369.97778320313,614.082702636719,-52.3869400024414,2012.52172851563,432.416198730469,-139.864685058594,2378.68920898438
0.792,517.823059082031,-92.3533096313477,2182.13745117188,512.898254394531,-78.1199645996094,2101.64794921875,522.263916015625,-105.188140869141,2254.71850585938,320.313629150391,221.624374389648,2149.833984375,633.377319335938,235.575973510742,2277.36645507813,238.614730834961,548.643737792969,2216.4697265625,800.282287597656,539.394165039063,2297.13452148438,86.1965408325195,616.4296875,2194.5859375,712.442993164063,666.223266601563,2284.53344726563,455.175537109375,-565.067260742188,2104.97021484375,473.430145263672,-373.314392089844,2135.169921875,492.146148681641,-248.346710205078,2156.12329101563,436.656188964844,-634.769226074219,2091.54248046875,465.141845703125,-529.711975097656,2080.71557617188,453.100280761719,-537.271789550781,2139.45556640625,493.115142822266,-481.905212402344,1964.89990234375,423.485015869141,-515.759826660156,2251.744140625,545.939331054688,-241.516647338867,1996.70971679688,425.57666015625,-293.557220458984,2372.42138671875,540.978088378906,-35.5354385375977,2027.2509765625,330.039398193359,-105.514053344727,2370.57202148438
0.825,458.950286865234,-87.9175643920898,2178.97998046875,445.936859130859,-74.7015838623047,2098.23510742188,470.68505859375,-99.8349990844727,2251.791015625,264.374542236328,234.896484375,2157.3408203125,604.419860839844,237.406188964844,2271.98950195313,191.087417602539,568.281982421875,2223.12231445313,792.701599121094,533.553466796875,2287.69775390625,38.4988784790039,642.210144042969,2208.12817382813,706.968933105469,664.137145996094,2276.57470703125,411.61572265625,-569.605224609375,2111.51879882813,422.967956542969,-374.443420410156,2137.88159179688,438.315551757813,-247.083511352539,2156.25390625,395.442535400391,-641.059875488281,2099.6298828125,419.973999023438,-533.990234375,2086.12084960938,408.899658203125,-540.867614746094,2145.86059570313,445.923034667969,-489.174774169922,1967.00476074219,384.248107910156,-518.943054199219,2260.70629882813,513.637145996094,-248.271881103516,1987.58862304688,401.171630859375,-293.498748779297,2380.45385742188,494.714752197266,-38.9623184204102,2003.12829589844,290.911926269531,-111.531959533691,2363.94970703125
0.858,356.505889892578,-101.089019775391,2190.01904296875,343.818267822266,-84.4412078857422,2108.7529296875,367.946899414063,-116.101097106934,2263.30053710938,185.249114990234,245.665939331055,2149.21362304688,425.641784667969,235.965942382813,2353.744140625,173.288711547852,586.316589355469,2237.54565429688,661.640991210938,501.470581054688,2374.298828125,33.4817008972168,675.077941894531,2189.55859375,605.46044921875,644.485473632813,2413.72631835938,306.362976074219,-586.840393066406,2109.22631835938,324.482299804688,-389.649078369141,2135.90551757813,342.957183837891,-261.797302246094,2159.21240234375,287.441925048828,-658.723876953125,2097.96655273438,314.09130859375,-550.847595214844,2083.154296875,306.54443359375,-557.860412597656,2144.2275390625,321.768798828125,-494.361999511719,1964.580078125,295.435882568359,-526.636352539063,2260.63647460938,382.565185546875,-249.753051757813,1998.54724121094,311.8515625,-287.23876953125,2358.48071289063,365.138244628906,-40.4032783508301,2036.42272949219,228.302627563477,-89.3283309936523,2382.51245117188
0.891,289.399688720703,-96.7607116699219,2180.7080078125,273.497344970703,-78.5072860717773,2101.79907226563,303.739532470703,-113.220626831055,2251.86376953125,144.119094848633,256.953430175781,2147.1103515625,349.59912109375,230.956130981445,2354.24755859375,166.302230834961,591.773864746094,2232.83666992188,562.693237304688,506.993957519531,2383.85620117188,28.7820091247559,681.890869140625,2191.30102539063,497.177581787109,639.390258789063,2434.08081054688,258.83203125,-574.584838867188,2094.052734375,269.038787841797,-379.954284667969,2119.30200195313,282.043243408203,-254.257171630859,2145.7578125,243.054626464844,-645.974060058594,2082.98950195313,265.928314208984,-539.10888671875,2068.36791992188,257.000518798828,-545.863342285156,2128.24829101563,279.525390625,-484.371002197266,1951.90380859375,243.357345581055,-513.171936035156,2241.90063476563,330.44140625,-243.019332885742,1993.51403808594,249.877532958984,-275.319732666016,2333.27001953125,302.475402832031,-38.1010932922363,2029.65710449219,177.066177368164,-78.3602142333984,2366.56298828125
0.924,258.319274902344,-100.15291595459,2180.41723632813,238.928192138672,-83.3401794433594,2101.49560546875,275.805084228516,-115.313697814941,2251.58447265625,116.727851867676,258.178833007813,2136.07543945313,285.086700439453,232.708511352539,2357.75756835938,165.041000366211,588.894592285156,2233.81127929688,485.376312255859,519.961120605469,2392.31225585938,31.0336952209473,682.860168457031,2186.00439453125,409.613372802734,644.377380371094,2450.54248046875,240.403823852539,-581.782836914063,2095.46240234375,242.818893432617,-386.167938232422,2123.29614257813,253.660110473633,-259.130584716797,2147.69506835938,227.306304931641,-654.267883300781,2085.36352539063,241.218780517578,-545.412170410156,2069.64208984375,242.295516967773,-553.514038085938,2130.34497070313,229.403228759766,-485.964263916016,1954.51281738281,248.629913330078,-525.924926757813,2246.64477539063,265.122222900391,-238.30451965332,1979.97924804688,248.940887451172,-286.381225585938,2337.71997070313,254.239593505859,-29.8598251342773,2011.52294921875,158.014831542969,-98.5522384643555,2384.09594726563
0.957,167.156494140625,-114.987098693848,2125.6455078125,139.876861572266,-109.567474365234,2046.11779785156,191.755722045898,-119.874214172363,2197.35913085938,124.094413757324,247.316482543945,2142.1064453125,250.996856689453,235.547668457031,2279.21557617188,165.321136474609,586.90771484375,2231.271484375,442.755126953125,536.919128417969,2283.62353515625,21.716833114624,678.925842285156,2201.71337890625,370.550994873047,659.890686035156,2354.53369140625,122.377944946289,-609.497680664063,2100.53002929688,141.98258972168,-410.321075439453,2114.154296875,153.666015625,-279.147552490234,2119.08569335938,102.901412963867,-682.349426269531,2097.34399414063,122.059455871582,-574.402954101563,2071.9052734375,131.070510864258,-578.931518554688,2133.26342773438,100.137351989746,-507.107849121094,1960.38171386719,154.832412719727,-538.997802734375,2245.541015625,143.834457397461,-256.081237792969,1976.90185546875,187.267150878906,-295.203186035156,2330.38842773438,77.1746826171875,-58.0946502685547,2024.70275878906,124.025375366211,-93.6465530395508,2380.1142578125
0.99,115.165710449219,-129.42155456543,2175.50659179688,104.246223449707,-113.438117980957,2093.798828125,125.01229095459,-143.834518432617,2249.18603515625,98.6417388916016,251.719528198242,2144.2470703125,195.514511108398,209.776473999023,2324.10473632813,170.32209777832,585.109741210938,2232.8564453125,367.32763671875,518.748779296875,2366.302734375,37.3284225463867,686.020751953125,2189.34716796875,273.029754638672,640.039855957031,2406.189453125,117.815986633301,-617.909545898438,2101.9296875,100.961387634277,-419.570220947266,2120.64672851563,108.334419250488,-290.689514160156,2144.87255859375,111.78263092041,-692.615905761719,2095.4931640625,114.485931396484,-582.541259765625,2074.08325195313,117.495223999023,-587.5537109375,2135.7802734375,91.3371734619141,-529.140747070313,1956.00329589844,122.846061706543,-549.48388671875,2250.62475585938,88.4188079833984,-274.677917480469,1957.43090820313,159.148498535156,-304.045501708984,2325.974609375,17.7323379516602,-73.9902420043945,1976.1044921875,90.9910354614258,-103.18724822998,2368.326171875
1.023,8.6358585357666,-128.910079956055,2170.7548828125,16.0012702941895,-111.743141174316,2089.26171875,1.99414229393005,-144.390258789063,2244.24096679688,74.1529541015625,245.836761474609,2148.423828125,-147.594039916992,188.759353637695,2277.25610351563,161.314102172852,577.624450683594,2221.83276367188,-117.957511901855,540.495788574219,2310.04248046875,42.9749946594238,697.491394042969,2188.14819335938,-242.243530273438,637.407287597656,2298.27001953125,-5.09791374206543,-613.942626953125,2085.0400390625,8.90323638916016,-416.954559326172,2110.10107421875,8.46851253509521,-288.978149414063,2137.0205078125,-22.5093955993652,-686.339599609375,2076.93969726563,-4.60865163803101,-577.643310546875,2058.544921875,0.943095445632935,-585.243225097656,2119.52905273438,-42.1395988464355,-518.218566894531,1947.90515136719,7.03388357162476,-561.732238769531,2237.64282226563,-44.7236289978027,-265.246765136719,1962.13037109375,-49.5132789611816,-342.058837890625,2360.939453125,-142.478637695313,-88.5727081298828,2028.89770507813,-223.611465454102,-221.459625244141,2399.99829101563
