Time,Pelvis_X,Pelvis_Y,Pelvis_Z,HipL_X,HipL_Y,HipL_Z,HipR_X,HipR_Y,HipR_Z,KneeL_X,KneeL_Y,KneeL_Z,KneeR_X,KneeR_Y,KneeR_Z,AnkleL_X,AnkleL_Y,AnkleL_Z,AnkleR_X,AnkleR_Y,AnkleR_Z,FootL_X,FootL_Y,FootL_Z,FootR_X,FootR_Y,FootR_Z,Neck_X,NeckY,NeckZ,Spin_Chest_X,Spin_Chest_Y,Spin_Chest_Z,Navel_X,Navel_Y,Navel_Z,Head_X,Head_Y,Head_Z,ClavicleL_X,ClavicleL_Y,ClavicleL_Z,ClavicleR_X,ClavicleR_Y,ClavicleR_Z,ShoulderL_X,ShoulderL_Y,ShoulderL_Z,ShoulderR_X,ShoulderR_Y,ShoulderR_Z,ElbowL_X,ElbowL_Y,ElbowL_Z,ElbowR_X,ElbowR_Y,ElbowR_Z,WristL_X,WristL_Y,WristL_Z,WristR_X,WristR_Y,WristR_Z
0.033,1434.23132324219,-159.915771484375,2143.60327148438,1453.22595214844,-154.93489074707,2073.03466796875,1417.10290527344,-164.407257080078,2207.23828125,1341.43823242188,114.849937438965,2207.75170898438,1313.533203125,139.221282958984,2190.22143554688,1436.25830078125,396.457550048828,2286.3193359375,1416.58569335938,427.434356689453,2242.92700195313,1338.63269042969,509.002075195313,2307.58227539063,1323.34057617188,529.626037597656,2248.8115234375,1418.71911621094,-589.290283203125,2100.82861328125,1417.88256835938,-416.068389892578,2121.12280273438,1430.478515625,-302.756469726563,2132.51123046875,1408.74426269531,-653.258544921875,2090.11328125,1427.42761230469,-557.885375976563,2078.73046875,1411.37084960938,-563.492309570313,2130.04760742188,1459.92944335938,-519.232666015625,1975.59191894531,1387.10168457031,-553.191589355469,2232.35229492188,1445.54992675781,-321.741241455078,1875.22973632813,1377.81958007813,-337.950042724609,2301.2685546875,1313.24670410156,-197.430786132813,1833.28869628906,1323.92590332031,-160.434799194336,2266.85083007813
0.066,1421.87084960938,-165.950759887695,2146.91162109375,1452.85327148438,-160.294448852539,2080.978515625,1393.93249511719,-171.051315307617,2206.36645507813,1352.07238769531,119.999382019043,2200.13549804688,1309.56518554688,137.866271972656,2194.09765625,1445.66162109375,395.602355957031,2296.49658203125,1400.59375,427.094696044922,2257.73950195313,1341.59069824219,503.618133544922,2290.21313476563,1299.79455566406,520.362365722656,2242.951171875,1410.50268554688,-593.777526855469,2101.48657226563,1407.11022949219,-420.629608154297,2118.12719726563,1421.12121582031,-308.361755371094,2134.34228515625,1401.93969726563,-657.81591796875,2090.95922851563,1421.65380859375,-562.849182128906,2079.9951171875,1399.80419921875,-567.513793945313,2129.078125,1460.87829589844,-521.89697265625,1980.45922851563,1361.74438476563,-545.143005371094,2224.7724609375,1462.10766601563,-323.061157226563,1882.97900390625,1379.7490234375,-338.822357177734,2314.32836914063,1318.453125,-216.093597412109,1833.3134765625,1319.09582519531,-165.904190063477,2271.36328125
0.099,1415.47131347656,-161.528137207031,2147.43579101563,1451.11767578125,-154.453247070313,2084.4931640625,1383.32751464844,-167.90788269043,2204.19409179688,1348.77124023438,127.462837219238,2193.4755859375,1304.83923339844,141.040603637695,2204.06030273438,1435.31677246094,398.277282714844,2303.81201171875,1381.76733398438,430.982116699219,2274.6845703125,1330.869140625,502.530334472656,2280.99291992188,1276.68078613281,514.719299316406,2246.03735351563,1410.89916992188,-585.77734375,2093.5478515625,1403.76062011719,-413.905395507813,2112.43603515625,1417.876953125,-302.969512939453,2132.89990234375,1403.85473632813,-649.475952148438,2082.037109375,1421.7470703125,-554.49609375,2072.80541992188,1399.24682617188,-560.265380859375,2121.15747070313,1455.13415527344,-509.689758300781,1973.49975585938,1355.01892089844,-532.644897460938,2212.09497070313,1459.75952148438,-312.185546875,1876.08142089844,1376.3076171875,-336.504821777344,2319.09375,1308.39440917969,-216.67692565918,1829.75817871094,1311.85327148438,-163.38134765625,2288.69946289063
0.132,1401.07275390625,-158.656539916992,2164.7490234375,1441.36437988281,-147.058166503906,2103.61743164063,1364.73999023438,-169.115310668945,2219.87426757813,1362.50122070313,161.42138671875,2171.0439453125,1298.29125976563,149.130172729492,2221.24926757813,1437.65905761719,435.04052734375,2298.4423828125,1353.98999023438,449.846435546875,2293.77563476563,1342.09106445313,545.896362304688,2256.32836914063,1251.23754882813,534.965026855469,2250.974609375,1404.47192382813,-589.39990234375,2096.39575195313,1397.18334960938,-413.906341552734,2113.75756835938,1406.69458007813,-301.680145263672,2141.31884765625,1397.42944335938,-654.456665039063,2085.07275390625,1416.25305175781,-557.733642578125,2075.27001953125,1391.84814453125,-563.074523925781,2123.943359375,1449.45202636719,-513.291259765625,1973.14758300781,1338.9228515625,-536.735595703125,2213.02709960938,1445.81555175781,-311.487915039063,1874.48742675781,1365.47265625,-332.785919189453,2313.52124023438,1293.31079101563,-211.811752319336,1825.89562988281,1301.2578125,-153.230499267578,2303.70532226563
0.165,1399.375,-144.782180786133,2178.44970703125,1437.45935058594,-130.76806640625,2113.77514648438,1365.03259277344,-157.419342041016,2236.76953125,1368.3125,191.733215332031,2173.66259765625,1294.79760742188,169.987335205078,2239.02221679688,1455.5244140625,470.039520263672,2306.240234375,1341.36584472656,483.390106201172,2305.49072265625,1368.44592285156,594.784423828125,2267.97583007813,1235.00183105469,573.369567871094,2267.79345703125,1398.9716796875,-587.499877929688,2098.3515625,1399.28088378906,-407.189483642578,2121.53393554688,1404.88110351563,-291.322235107422,2149.9384765625,1388.283203125,-653.922912597656,2086.00390625,1409.34130859375,-554.620727539063,2076.08129882813,1390.39074707031,-560.860107421875,2128.78247070313,1432.46276855469,-503.195648193359,1970.49011230469,1340.68481445313,-540.135864257813,2224.83740234375,1472.50109863281,-275.30419921875,1973.16748046875,1362.59375,-326.591857910156,2322.35083007813,1383.04907226563,-108.912094116211,2018.23376464844,1303.11755371094,-139.750183105469,2337.60717773438
0.198,1396.90930175781,-130.87092590332,2190.70874023438,1432.9111328125,-114.724212646484,2120.9638671875,1364.44482421875,-145.431137084961,2253.6005859375,1341.36218261719,220.054443359375,2178.5869140625,1288.53820800781,197.666320800781,2259.46533203125,1462.94055175781,500.777709960938,2318.10620117188,1339.16577148438,525.796752929688,2331.65063476563,1377.33032226563,639.733581542969,2296.48461914063,1227.09387207031,623.527282714844,2302.78637695313,1379.46398925781,-593.008666992188,2096.28735351563,1398.36169433594,-405.786499023438,2127.81225585938,1401.15637207031,-284.028472900391,2157.443359375,1361.23083496094,-660.826354980469,2081.39404296875,1392.00634765625,-558.597106933594,2073.615234375,1374.95129394531,-565.798950195313,2129.78491210938,1416.42297363281,-495.607604980469,1967.6962890625,1332.46044921875,-545.27587890625,2235.28637695313,1471.04602050781,-259.031311035156,1962.57141113281,1373.71533203125,-326.725555419922,2343.751953125,1382.822265625,-90.7402191162109,2036.33666992188,1286.4482421875,-139.696060180664,2340.66040039063
0.231,1396.52612304688,-132.012847900391,2195.93237304688,1431.65710449219,-114.272705078125,2124.5615234375,1364.84692382813,-148.009902954102,2260.29052734375,1332.4765625,224.751495361328,2181.78125,1286.08825683594,200.499114990234,2270.84301757813,1467.53967285156,507.060180664063,2319.666015625,1347.04333496094,531.151306152344,2350.71484375,1382.37329101563,650.660766601563,2306.78515625,1234.10546875,634.073181152344,2331.013671875,1373.91674804688,-600.477355957031,2093.51904296875,1390.32885742188,-409.516052246094,2123.90502929688,1397.74255371094,-286.905792236328,2158.03051757813,1356.47937011719,-669.814086914063,2078.69921875,1386.86010742188,-565.594970703125,2070.38549804688,1368.20397949219,-572.482727050781,2127.15576171875,1422.46276855469,-511.28369140625,1960.34069824219,1327.046875,-557.088073730469,2236.18408203125,1468.42761230469,-270.755706787109,1927.9931640625,1371.45288085938,-333.642425537109,2343.15795898438,1360.67468261719,-94.2333526611328,1942.44970703125,1284.06274414063,-142.867965698242,2336.60693359375
0.264,1394.50122070313,-126.638725280762,2196.85205078125,1429.79284667969,-109.106719970703,2125.07421875,1362.67712402344,-142.448104858398,2261.5771484375,1312.09155273438,222.690856933594,2197.90795898438,1280.55224609375,207.151611328125,2263.92163085938,1459.80908203125,504.651550292969,2327.23608398438,1447.24011230469,490.028381347656,2376.79638671875,1375.83117675781,649.968933105469,2315.67553710938,1371.12646484375,624.790283203125,2374.71240234375,1372.6318359375,-597.38720703125,2092.87841796875,1386.25146484375,-405.515167236328,2124.67919921875,1393.52697753906,-282.162078857422,2158.3857421875,1356.61364746094,-667.038879394531,2076.3466796875,1388.05847167969,-562.405456542969,2071.06640625,1363.46276855469,-569.19482421875,2125.84985351563,1438.12670898438,-512.624450683594,1963.85107421875,1320.38171386719,-555.121215820313,2234.9072265625,1488.82409667969,-275.258911132813,1912.16137695313,1368.39831542969,-340.118591308594,2359.02392578125,1360.11853027344,-112.797393798828,1891.57922363281,1283.66955566406,-147.437103271484,2345.50830078125
0.297,1382.93786621094,-130.501678466797,2198.78588867188,1417.3779296875,-111.594413757324,2125.44702148438,1351.8818359375,-147.551177978516,2264.91845703125,1294.06555175781,217.278778076172,2225.8076171875,1268.38940429688,207.280670166016,2281.41479492188,1379.86804199219,528.44873046875,2358.78979492188,1377.94104003906,535.022033691406,2352.37036132813,1251.8916015625,635.521118164063,2321.671875,1252.82202148438,627.883666992188,2331,1364.70861816406,-610.266906738281,2105.29907226563,1378.16357421875,-413.473480224609,2123.59155273438,1383.69860839844,-288.219268798828,2158.482421875,1349.12670898438,-682.02587890625,2092.5146484375,1383.00793457031,-576.687133789063,2082.10888671875,1352.56359863281,-579.009582519531,2135.38525390625,1448.77600097656,-531.129211425781,1979.08911132813,1303.40734863281,-542.316467285156,2238.51977539063,1536.08544921875,-305.315246582031,1908.62622070313,1351.99499511719,-333.958160400391,2380.76733398438,1388.67468261719,-163.991165161133,1853.07678222656,1243.92175292969,-148.912475585938,2378.02465820313
0.33,1378.21276855469,-128.912750244141,2194.45483398438,1410.60119628906,-111.945510864258,2121.4111328125,1349.0068359375,-144.212844848633,2260.32153320313,1281.48120117188,205.346618652344,2227.58251953125,1256.48767089844,200.786270141602,2287.84887695313,1374.4150390625,510.766387939453,2352.30346679688,1325.57165527344,534.258972167969,2350.94580078125,1258.83044433594,628.394836425781,2321.1748046875,1205.30200195313,626.805786132813,2322.44873046875,1356.58618164063,-601.501831054688,2110.9208984375,1373.78393554688,-408.488006591797,2127.548828125,1379.00598144531,-284.665283203125,2158.626953125,1339.39086914063,-671.741455078125,2099.70703125,1373.12780761719,-568.781677246094,2086.75903320313,1347.462890625,-570.652893066406,2141.27783203125,1413.650390625,-529.052978515625,1971.95751953125,1294.85400390625,-532.002868652344,2239.349609375,1493.33020019531,-318.600524902344,1868.78063964844,1343.19519042969,-333.536743164063,2387.3349609375,1344.77966308594,-176.737411499023,1837.49462890625,1244.56481933594,-147.922454833984,2377.82055664063
